split,label,patch_path,source_path,crop_x1,crop_y1,crop_x2,crop_y2,defect_x1,defect_y1,defect_x2,defect_y2
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0037_b02_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0037.jpg,632,775,1400,1543,969.23,991.27,1246.15,1325.88
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0037_b02_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0037.jpg,816,775,1584,1543,969.23,991.27,1246.15,1325.88
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0037_b02_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0037.jpg,724,682,1492,1450,969.23,991.27,1246.15,1325.88
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0037_b02_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0037.jpg,724,867,1492,1635,969.23,991.27,1246.15,1325.88
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,968,82,1396,510,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,916,82,1344,510,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,1019,82,1447,510,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,968,31,1396,459,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,968,134,1396,562,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,896,11,1467,582,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,828,11,1399,582,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,965,11,1536,582,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,896,0,1467,571,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,896,79,1467,650,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,825,0,1539,714,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,739,0,1453,714,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,911,0,1625,714,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,825,0,1539,714,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b00_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,825,25,1539,739,1113.29,225.00,1250.43,367.86
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,905,435,1479,1009,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,836,435,1410,1009,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,974,435,1548,1009,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,905,366,1479,940,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,905,504,1479,1078,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,809,340,1574,1105,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,718,340,1483,1105,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,901,340,1666,1105,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,809,248,1574,1013,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,809,431,1574,1196,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,808,338,1576,1106,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,716,338,1484,1106,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,900,338,1668,1106,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,808,246,1576,1014,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b01_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,808,430,1576,1198,1096.14,645.00,1287.57,799.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,936,772,1433,1269,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,877,772,1374,1269,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,996,772,1493,1269,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,936,713,1433,1210,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,936,832,1433,1329,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,854,690,1516,1352,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,774,690,1436,1352,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,933,690,1595,1352,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,854,610,1516,1272,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,854,769,1516,1431,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,801,637,1569,1405,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,709,637,1477,1405,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,893,637,1661,1405,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,801,545,1569,1313,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b02_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,801,729,1569,1497,1101.86,965.00,1267.57,1076.43
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,1005,968,1390,1353,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,959,968,1344,1353,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,1051,968,1436,1353,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,1005,922,1390,1307,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,1005,1014,1390,1399,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,941,904,1455,1418,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,879,904,1393,1418,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,1002,904,1516,1418,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,941,842,1455,1356,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,941,965,1455,1479,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,877,840,1519,1482,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,800,840,1442,1482,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,954,840,1596,1482,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,877,763,1519,1405,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0099_b03_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0099.jpg,877,917,1519,1559,1133.29,1102.14,1261.86,1219.29
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1632,890,1974,1232,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1591,890,1933,1232,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1673,890,2015,1232,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1632,849,1974,1191,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1632,931,1974,1273,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1575,833,2032,1290,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1520,833,1977,1290,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1629,833,2086,1290,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1575,778,2032,1235,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1575,888,2032,1345,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1518,776,2089,1347,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1449,776,2020,1347,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1586,776,2157,1347,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1518,707,2089,1278,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0004_b00_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0004.jpg,1518,844,2089,1415,1761.22,1004.08,1844.90,1118.37
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1025,444,1425,844,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,977,444,1377,844,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1073,444,1473,844,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1025,396,1425,796,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1025,492,1425,892,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,958,378,1491,911,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,895,378,1428,911,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1022,378,1555,911,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,958,314,1491,847,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,958,442,1491,975,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,892,311,1558,977,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,812,311,1478,977,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,972,311,1638,977,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,892,232,1558,898,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b00_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,892,391,1558,1057,1205.56,577.78,1244.44,711.11
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1043,404,1526,887,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,985,404,1468,887,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1101,404,1584,887,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1043,346,1526,829,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1043,462,1526,945,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,962,323,1606,967,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,885,323,1529,967,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1040,323,1684,967,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,962,246,1606,890,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,962,401,1606,1045,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,900,261,1668,1029,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,808,261,1576,1029,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,992,261,1760,1029,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,900,169,1668,937,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b01_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,900,354,1668,1122,1268.52,564.81,1300.00,725.93
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b02_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1133,415,1555,837,1327.78,555.56,1361.11,696.30
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b02_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1083,415,1505,837,1327.78,555.56,1361.11,696.30
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b02_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1184,415,1606,837,1327.78,555.56,1361.11,696.30
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b02_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1133,364,1555,786,1327.78,555.56,1361.11,696.30
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b02_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1133,466,1555,888,1327.78,555.56,1361.11,696.30
test,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\test\void\void_0016_b02_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0016.jpg,1063,345,1625,907,1327.78,555.56,1361.11,696.30
