id,source_image,source_category,crop_left,crop_top,crop_right,crop_bottom,image_label,object_count
X光图片20260603_000683,X光图片20260603/未标注/焊点空洞/焊点空洞 (18).jpg,焊点空洞,1024,1024,2048,2121,缺陷,2
X光图片20260603_000684,X光图片20260603/未标注/焊点空洞/焊点空洞 (18).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000685,X光图片20260603/未标注/焊点空洞/焊点空洞 (19).jpg,焊点空洞,0,0,1024,1124,缺陷,1
X光图片20260603_000686,X光图片20260603/未标注/焊点空洞/焊点空洞 (19).jpg,焊点空洞,1024,0,2048,1124,无,0
X光图片20260603_000687,X光图片20260603/未标注/焊点空洞/焊点空洞 (19).jpg,焊点空洞,2048,0,3200,1124,无,0
X光图片20260603_000688,X光图片20260603/未标注/焊点空洞/焊点空洞 (19).jpg,焊点空洞,0,1124,1024,2121,无,0
X光图片20260603_000689,X光图片20260603/未标注/焊点空洞/焊点空洞 (19).jpg,焊点空洞,1024,1124,2048,2121,无,0
X光图片20260603_000690,X光图片20260603/未标注/焊点空洞/焊点空洞 (19).jpg,焊点空洞,2048,1124,3200,2121,无,0
X光图片20260603_000691,X光图片20260603/未标注/焊点空洞/焊点空洞 (20).jpg,焊点空洞,0,0,1024,1035,无,0
X光图片20260603_000692,X光图片20260603/未标注/焊点空洞/焊点空洞 (20).jpg,焊点空洞,1024,0,2031,1035,无,0
X光图片20260603_000693,X光图片20260603/未标注/焊点空洞/焊点空洞 (20).jpg,焊点空洞,2031,0,3200,1035,缺陷,1
X光图片20260603_000694,X光图片20260603/未标注/焊点空洞/焊点空洞 (20).jpg,焊点空洞,0,1035,1024,2121,无,0
X光图片20260603_000695,X光图片20260603/未标注/焊点空洞/焊点空洞 (20).jpg,焊点空洞,1024,1035,2031,2121,无,0
X光图片20260603_000696,X光图片20260603/未标注/焊点空洞/焊点空洞 (20).jpg,焊点空洞,2031,1035,3200,2121,无,0
X光图片20260603_000697,X光图片20260603/未标注/焊点空洞/焊点空洞 (21).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000698,X光图片20260603/未标注/焊点空洞/焊点空洞 (21).jpg,焊点空洞,1024,0,2048,1024,缺陷,1
X光图片20260603_000699,X光图片20260603/未标注/焊点空洞/焊点空洞 (21).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000700,X光图片20260603/未标注/焊点空洞/焊点空洞 (21).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000701,X光图片20260603/未标注/焊点空洞/焊点空洞 (21).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000702,X光图片20260603/未标注/焊点空洞/焊点空洞 (21).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000703,X光图片20260603/未标注/焊点空洞/焊点空洞 (22).jpg,焊点空洞,0,0,933,1024,无,0
X光图片20260603_000704,X光图片20260603/未标注/焊点空洞/焊点空洞 (22).jpg,焊点空洞,933,0,1957,1024,缺陷,1
X光图片20260603_000705,X光图片20260603/未标注/焊点空洞/焊点空洞 (22).jpg,焊点空洞,1957,0,3200,1024,无,0
X光图片20260603_000706,X光图片20260603/未标注/焊点空洞/焊点空洞 (22).jpg,焊点空洞,0,1024,933,2121,无,0
X光图片20260603_000707,X光图片20260603/未标注/焊点空洞/焊点空洞 (22).jpg,焊点空洞,933,1024,1957,2121,无,0
X光图片20260603_000708,X光图片20260603/未标注/焊点空洞/焊点空洞 (22).jpg,焊点空洞,1957,1024,3200,2121,无,0
X光图片20260603_000709,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,0,0,662,1024,无,0
X光图片20260603_000710,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,662,0,1686,1024,缺陷,1
X光图片20260603_000711,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,1686,0,2710,1024,无,0
X光图片20260603_000712,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,2710,0,3200,1024,无,0
X光图片20260603_000713,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,0,1024,662,2121,无,0
X光图片20260603_000714,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,662,1024,1686,2121,缺陷,1
X光图片20260603_000715,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,1686,1024,2710,2121,无,0
X光图片20260603_000716,X光图片20260603/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,2710,1024,3200,2121,无,0
X光图片20260603_000717,X光图片20260603/未标注/焊点空洞/焊点空洞 (24).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000718,X光图片20260603/未标注/焊点空洞/焊点空洞 (24).jpg,焊点空洞,1024,0,2048,1024,缺陷,1
X光图片20260603_000719,X光图片20260603/未标注/焊点空洞/焊点空洞 (24).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000720,X光图片20260603/未标注/焊点空洞/焊点空洞 (24).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000721,X光图片20260603/未标注/焊点空洞/焊点空洞 (24).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000722,X光图片20260603/未标注/焊点空洞/焊点空洞 (24).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000723,X光图片20260603/未标注/焊点空洞/焊点空洞 (25).jpg,焊点空洞,0,0,1024,1024,缺陷,1
X光图片20260603_000724,X光图片20260603/未标注/焊点空洞/焊点空洞 (25).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260603_000725,X光图片20260603/未标注/焊点空洞/焊点空洞 (25).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000726,X光图片20260603/未标注/焊点空洞/焊点空洞 (25).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000727,X光图片20260603/未标注/焊点空洞/焊点空洞 (25).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000728,X光图片20260603/未标注/焊点空洞/焊点空洞 (25).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000729,X光图片20260603/未标注/焊点空洞/焊点空洞 (26).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000730,X光图片20260603/未标注/焊点空洞/焊点空洞 (26).jpg,焊点空洞,1024,0,2217,1024,缺陷,1
X光图片20260603_000731,X光图片20260603/未标注/焊点空洞/焊点空洞 (26).jpg,焊点空洞,2217,0,3200,1024,无,0
X光图片20260603_000732,X光图片20260603/未标注/焊点空洞/焊点空洞 (26).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000733,X光图片20260603/未标注/焊点空洞/焊点空洞 (26).jpg,焊点空洞,1024,1024,2217,2121,无,0
X光图片20260603_000734,X光图片20260603/未标注/焊点空洞/焊点空洞 (26).jpg,焊点空洞,2217,1024,3200,2121,无,0
X光图片20260603_000735,X光图片20260603/未标注/焊点空洞/焊点空洞 (27).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000736,X光图片20260603/未标注/焊点空洞/焊点空洞 (27).jpg,焊点空洞,1024,0,2048,1024,缺陷,1
X光图片20260603_000737,X光图片20260603/未标注/焊点空洞/焊点空洞 (27).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000738,X光图片20260603/未标注/焊点空洞/焊点空洞 (27).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000739,X光图片20260603/未标注/焊点空洞/焊点空洞 (27).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000740,X光图片20260603/未标注/焊点空洞/焊点空洞 (27).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000741,X光图片20260603/未标注/焊点空洞/焊点空洞 (28).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000742,X光图片20260603/未标注/焊点空洞/焊点空洞 (28).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260603_000743,X光图片20260603/未标注/焊点空洞/焊点空洞 (28).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000744,X光图片20260603/未标注/焊点空洞/焊点空洞 (28).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000745,X光图片20260603/未标注/焊点空洞/焊点空洞 (28).jpg,焊点空洞,1024,1024,2048,2121,缺陷,1
X光图片20260603_000746,X光图片20260603/未标注/焊点空洞/焊点空洞 (28).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000747,X光图片20260603/未标注/焊点空洞/焊点空洞 (29).jpg,焊点空洞,0,0,1029,1024,无,0
X光图片20260603_000748,X光图片20260603/未标注/焊点空洞/焊点空洞 (29).jpg,焊点空洞,1029,0,2053,1024,无,0
X光图片20260603_000749,X光图片20260603/未标注/焊点空洞/焊点空洞 (29).jpg,焊点空洞,2053,0,3200,1024,无,0
X光图片20260603_000750,X光图片20260603/未标注/焊点空洞/焊点空洞 (29).jpg,焊点空洞,0,1024,1029,2121,缺陷,1
X光图片20260603_000751,X光图片20260603/未标注/焊点空洞/焊点空洞 (29).jpg,焊点空洞,1029,1024,2053,2121,无,0
X光图片20260603_000752,X光图片20260603/未标注/焊点空洞/焊点空洞 (29).jpg,焊点空洞,2053,1024,3200,2121,无,0
X光图片20260603_000753,X光图片20260603/未标注/焊点空洞/焊点空洞 (30).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000754,X光图片20260603/未标注/焊点空洞/焊点空洞 (30).jpg,焊点空洞,1024,0,2048,1024,缺陷,2
X光图片20260603_000755,X光图片20260603/未标注/焊点空洞/焊点空洞 (30).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000756,X光图片20260603/未标注/焊点空洞/焊点空洞 (30).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000757,X光图片20260603/未标注/焊点空洞/焊点空洞 (30).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000758,X光图片20260603/未标注/焊点空洞/焊点空洞 (30).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000759,X光图片20260603/未标注/焊点空洞/焊点空洞 (31).jpg,焊点空洞,0,0,1024,1038,无,0
X光图片20260603_000760,X光图片20260603/未标注/焊点空洞/焊点空洞 (31).jpg,焊点空洞,1024,0,2048,1038,缺陷,2
X光图片20260603_000761,X光图片20260603/未标注/焊点空洞/焊点空洞 (31).jpg,焊点空洞,2048,0,3200,1038,无,0
X光图片20260603_000762,X光图片20260603/未标注/焊点空洞/焊点空洞 (31).jpg,焊点空洞,0,1038,1024,2121,无,0
X光图片20260603_000763,X光图片20260603/未标注/焊点空洞/焊点空洞 (31).jpg,焊点空洞,1024,1038,2048,2121,无,0
X光图片20260603_000764,X光图片20260603/未标注/焊点空洞/焊点空洞 (31).jpg,焊点空洞,2048,1038,3200,2121,无,0
X光图片20260603_000765,X光图片20260603/未标注/焊点空洞/焊点空洞 (32).jpg,焊点空洞,0,0,1024,1172,无,0
X光图片20260603_000766,X光图片20260603/未标注/焊点空洞/焊点空洞 (32).jpg,焊点空洞,1024,0,2093,1172,缺陷,1
X光图片20260603_000767,X光图片20260603/未标注/焊点空洞/焊点空洞 (32).jpg,焊点空洞,2093,0,3200,1172,无,0
X光图片20260603_000768,X光图片20260603/未标注/焊点空洞/焊点空洞 (32).jpg,焊点空洞,0,1172,1024,2121,无,0
X光图片20260603_000769,X光图片20260603/未标注/焊点空洞/焊点空洞 (32).jpg,焊点空洞,1024,1172,2093,2121,无,0
X光图片20260603_000770,X光图片20260603/未标注/焊点空洞/焊点空洞 (32).jpg,焊点空洞,2093,1172,3200,2121,无,0
X光图片20260603_000771,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,0,0,824,1056,无,0
X光图片20260603_000772,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,824,0,1796,1056,缺陷,1
X光图片20260603_000773,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,1796,0,2820,1056,缺陷,1
X光图片20260603_000774,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,2820,0,3200,1056,无,0
X光图片20260603_000775,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,0,1056,824,2121,无,0
X光图片20260603_000776,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,824,1056,1796,2121,无,0
X光图片20260603_000777,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,1796,1056,2820,2121,无,0
X光图片20260603_000778,X光图片20260603/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,2820,1056,3200,2121,无,0
X光图片20260603_000779,X光图片20260603/未标注/焊点空洞/焊点空洞 (34).jpg,焊点空洞,0,0,965,1024,无,0
X光图片20260603_000780,X光图片20260603/未标注/焊点空洞/焊点空洞 (34).jpg,焊点空洞,965,0,2090,1024,缺陷,1
X光图片20260603_000781,X光图片20260603/未标注/焊点空洞/焊点空洞 (34).jpg,焊点空洞,2090,0,3200,1024,无,0
X光图片20260603_000782,X光图片20260603/未标注/焊点空洞/焊点空洞 (34).jpg,焊点空洞,0,1024,965,2121,无,0
X光图片20260603_000783,X光图片20260603/未标注/焊点空洞/焊点空洞 (34).jpg,焊点空洞,965,1024,2090,2121,缺陷,1
X光图片20260603_000784,X光图片20260603/未标注/焊点空洞/焊点空洞 (34).jpg,焊点空洞,2090,1024,3200,2121,无,0
X光图片20260603_000785,X光图片20260603/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,0,0,1035,1024,缺陷,1
X光图片20260603_000786,X光图片20260603/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,1035,0,2059,1024,无,0
X光图片20260603_000787,X光图片20260603/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,2059,0,3200,1024,无,0
X光图片20260603_000788,X光图片20260603/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,0,1024,1035,2121,无,0
X光图片20260603_000789,X光图片20260603/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,1035,1024,2059,2121,无,0
X光图片20260603_000790,X光图片20260603/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,2059,1024,3200,2121,无,0
X光图片20260603_000791,X光图片20260603/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000792,X光图片20260603/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,1024,0,1747,1024,缺陷,1
X光图片20260603_000793,X光图片20260603/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,0,1024,1024,1560,无,0
X光图片20260603_000794,X光图片20260603/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,1024,1024,1747,1560,无,0
X光图片20260603_000795,X光图片20260603/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260603_000796,X光图片20260603/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000797,X光图片20260603/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000798,X光图片20260603/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000799,X光图片20260603/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000800,X光图片20260603/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000801,X光图片20260603/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000802,X光图片20260603/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000803,X光图片20260603/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000804,X光图片20260603/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,0,1024,1024,2121,缺陷,1
X光图片20260603_000805,X光图片20260603/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000806,X光图片20260603/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000807,X光图片20260603/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260603_000808,X光图片20260603/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,1024,0,1747,1024,无,0
X光图片20260603_000809,X光图片20260603/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,0,1024,1024,1560,无,0
X光图片20260603_000810,X光图片20260603/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,1024,1024,1747,1560,无,0
X光图片20260603_000811,X光图片20260603/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260603_000812,X光图片20260603/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000813,X光图片20260603/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000814,X光图片20260603/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000815,X光图片20260603/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000816,X光图片20260603/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000817,X光图片20260603/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000818,X光图片20260603/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000819,X光图片20260603/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000820,X光图片20260603/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000821,X光图片20260603/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000822,X光图片20260603/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000823,X光图片20260603/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000824,X光图片20260603/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000825,X光图片20260603/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000826,X光图片20260603/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000827,X光图片20260603/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,1024,1024,2048,2121,缺陷,1
X光图片20260603_000828,X光图片20260603/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000829,X光图片20260603/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000830,X光图片20260603/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000831,X光图片20260603/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000832,X光图片20260603/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000833,X光图片20260603/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000834,X光图片20260603/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000835,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,0,0,798,939,无,0
X光图片20260603_000836,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,798,0,1822,939,无,0
X光图片20260603_000837,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,1822,0,2846,939,无,0
X光图片20260603_000838,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,2846,0,3200,939,无,0
X光图片20260603_000839,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,0,939,798,2121,无,0
X光图片20260603_000840,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,798,939,1822,2121,缺陷,1
X光图片20260603_000841,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,1822,939,2846,2121,无,0
X光图片20260603_000842,X光图片20260603/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,2846,939,3200,2121,无,0
X光图片20260603_000843,X光图片20260603/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000844,X光图片20260603/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000845,X光图片20260603/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000846,X光图片20260603/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000847,X光图片20260603/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000848,X光图片20260603/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000849,X光图片20260603/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,0,0,1308,957,无,0
X光图片20260603_000850,X光图片20260603/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,1308,0,2332,957,无,0
X光图片20260603_000851,X光图片20260603/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,2332,0,3200,957,无,0
X光图片20260603_000852,X光图片20260603/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,0,957,1308,2121,缺陷,1
X光图片20260603_000853,X光图片20260603/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,1308,957,2332,2121,无,0
X光图片20260603_000854,X光图片20260603/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,2332,957,3200,2121,无,0
X光图片20260603_000855,X光图片20260603/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000856,X光图片20260603/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000857,X光图片20260603/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000858,X光图片20260603/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,0,1024,1024,2121,缺陷,1
X光图片20260603_000859,X光图片20260603/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,1024,1024,2048,2121,缺陷,1
X光图片20260603_000860,X光图片20260603/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000861,X光图片20260603/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000862,X光图片20260603/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000863,X光图片20260603/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000864,X光图片20260603/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000865,X光图片20260603/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000866,X光图片20260603/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000867,X光图片20260603/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260603_000868,X光图片20260603/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,1024,0,2048,1024,缺陷,2
X光图片20260603_000869,X光图片20260603/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000870,X光图片20260603/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000871,X光图片20260603/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000872,X光图片20260603/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000873,X光图片20260603/未标注/过锡不良/过锡不良 (16).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000874,X光图片20260603/未标注/过锡不良/过锡不良 (16).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000875,X光图片20260603/未标注/过锡不良/过锡不良 (16).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000876,X光图片20260603/未标注/过锡不良/过锡不良 (16).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000877,X光图片20260603/未标注/过锡不良/过锡不良 (16).jpg,过锡不良,1024,1024,2048,2121,缺陷,1
X光图片20260603_000878,X光图片20260603/未标注/过锡不良/过锡不良 (16).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000879,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,0,0,567,1024,无,0
X光图片20260603_000880,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,567,0,1735,1024,缺陷,1
X光图片20260603_000881,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,1735,0,2759,1024,缺陷,1
X光图片20260603_000882,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,2759,0,3200,1024,无,0
X光图片20260603_000883,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,0,1024,567,2121,无,0
X光图片20260603_000884,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,567,1024,1735,2121,缺陷,1
X光图片20260603_000885,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,1735,1024,2759,2121,无,0
X光图片20260603_000886,X光图片20260603/未标注/过锡不良/过锡不良 (17).jpg,过锡不良,2759,1024,3200,2121,无,0
X光图片20260603_000887,X光图片20260603/未标注/过锡不良/过锡不良 (18).jpg,过锡不良,0,0,1024,1101,缺陷,1
X光图片20260603_000888,X光图片20260603/未标注/过锡不良/过锡不良 (18).jpg,过锡不良,1024,0,2048,1101,无,0
X光图片20260603_000889,X光图片20260603/未标注/过锡不良/过锡不良 (18).jpg,过锡不良,2048,0,3200,1101,无,0
X光图片20260603_000890,X光图片20260603/未标注/过锡不良/过锡不良 (18).jpg,过锡不良,0,1101,1024,2121,无,0
X光图片20260603_000891,X光图片20260603/未标注/过锡不良/过锡不良 (18).jpg,过锡不良,1024,1101,2048,2121,无,0
X光图片20260603_000892,X光图片20260603/未标注/过锡不良/过锡不良 (18).jpg,过锡不良,2048,1101,3200,2121,无,0
X光图片20260603_000893,X光图片20260603/未标注/过锡不良/过锡不良 (19).jpg,过锡不良,0,0,956,1024,无,0
X光图片20260603_000894,X光图片20260603/未标注/过锡不良/过锡不良 (19).jpg,过锡不良,956,0,1980,1024,缺陷,1
X光图片20260603_000895,X光图片20260603/未标注/过锡不良/过锡不良 (19).jpg,过锡不良,1980,0,3200,1024,无,0
X光图片20260603_000896,X光图片20260603/未标注/过锡不良/过锡不良 (19).jpg,过锡不良,0,1024,956,2121,无,0
